submission_id,question_id,answer
182,16,Yes
182,17,Yes
182,18,5
182,19,Everything in order for tomorrow's opening.
183,1,No
183,2,Yes
183,3,Yes
183,4,Yes
183,5,Yes
183,6,Yes
183,7,Yes
183,8,Yes
183,9,4
184,10,No
184,11,Yes
184,12,Yes
184,13,Yes
184,14,Yes
184,15,Yes
184,16,Yes
184,17,Yes
184,18,5
184,19,Slight delay in closing due to late customers.
185,1,Yes
185,2,No
185,3,Yes
185,4,Yes
185,5,Yes
185,6,Yes
185,7,Yes
185,8,Yes
185,9,5
186,10,No
186,11,Yes
186,12,Yes
186,13,Yes
186,14,Yes
186,15,Yes
186,16,Yes
186,17,Yes
186,18,3
186,19,"Busy night, all tasks completed on time."
187,1,No
187,2,No
187,3,Yes
187,4,Yes
187,5,Yes
187,6,Yes
187,7,Yes
187,8,Yes
187,9,5
188,10,No
188,11,Yes
188,12,Yes
188,13,Yes
188,14,Yes
188,15,No
188,16,Yes
188,17,Yes
188,18,4
188,19,"Low stock on napkins, requested restock."
189,1,Yes
189,2,Yes
189,3,Yes
189,4,Yes
189,5,No
189,6,Yes
189,7,Yes
189,8,Yes
189,9,3
190,10,Yes
190,11,Yes
190,12,Yes
190,13,Yes
190,14,Yes
190,15,Yes
190,16,No
190,17,Yes
190,18,3
190,19,All checks completed as normal.
191,1,No
191,2,Yes
191,3,Yes
191,4,Yes
191,5,Yes
191,6,Yes
191,7,Yes
191,8,No
191,9,4
192,10,Yes
192,11,No
192,12,Yes
192,13,Yes
192,14,Yes
192,15,Yes
192,16,Yes
192,17,Yes
192,18,4
192,19,"Busy night, all tasks completed on time."
193,1,Yes
193,2,Yes
193,3,Yes
193,4,Yes
193,5,Yes
193,6,Yes
193,7,Yes
193,8,No
193,9,5
194,10,Yes
194,11,Yes
194,12,Yes
194,13,Yes
194,14,No
194,15,Yes
194,16,Yes
194,17,No
194,18,4
194,19,Everything in order for tomorrow's opening.
195,1,Yes
195,2,Yes
195,3,Yes
195,4,Yes
195,5,Yes
195,6,Yes
195,7,Yes
195,8,Yes
195,9,3
196,10,Yes
196,11,Yes
196,12,No
196,13,Yes
196,14,Yes
196,15,Yes
196,16,Yes
196,17,Yes
196,18,4
196,19,"Delivery arrived late, adjusted prep schedule."
197,1,Yes
197,2,Yes
197,3,Yes
197,4,Yes
197,5,Yes
197,6,Yes
197,7,Yes
197,8,Yes
197,9,4
198,1,Yes
198,2,Yes
198,3,Yes
198,4,Yes
198,5,Yes
198,6,Yes
198,7,Yes
198,8,No
198,9,3
199,10,No
199,11,Yes
199,12,Yes
199,13,Yes
199,14,Yes
199,15,Yes
199,16,Yes
199,17,Yes
199,18,4
199,19,Slight delay in closing due to late customers.
200,1,Yes
200,2,Yes
200,3,Yes
200,4,Yes
200,5,Yes
200,6,Yes
200,7,Yes
200,8,No
200,9,3
201,1,Yes
201,2,Yes
201,3,Yes
201,4,No
201,5,Yes
201,6,Yes
201,7,Yes
201,8,Yes
201,9,4
202,10,Yes
202,11,Yes
202,12,Yes
202,13,Yes
202,14,Yes
202,15,No
202,16,Yes
202,17,Yes
202,18,4
202,19,All checks completed as normal.
203,1,Yes
203,2,No
203,3,Yes
203,4,Yes
203,5,Yes
203,6,Yes
203,7,Yes
203,8,Yes
203,9,4
204,10,Yes
204,11,Yes
204,12,Yes
204,13,Yes
204,14,Yes
204,15,Yes
204,16,Yes
204,17,Yes
204,18,2
204,19,"Busy night, all tasks completed on time."
205,1,Yes
205,2,Yes
205,3,Yes
205,4,Yes
205,5,Yes
205,6,Yes
205,7,Yes
205,8,Yes
205,9,4
206,1,Yes
206,2,Yes
206,3,Yes
206,4,Yes
206,5,No
206,6,Yes
206,7,Yes
206,8,No
206,9,5
207,10,No
207,11,Yes
207,12,Yes
207,13,Yes
207,14,Yes
207,15,Yes
207,16,No
207,17,Yes
207,18,4
207,19,All checks completed as normal.
208,10,Yes
208,11,Yes
208,12,Yes
208,13,Yes
208,14,Yes
208,15,Yes
208,16,Yes
208,17,Yes
208,18,4
208,19,"Minor spill in dining area, cleaned promptly."
209,1,Yes
209,2,Yes
209,3,Yes
209,4,Yes
209,5,No
209,6,Yes
209,7,No
209,8,Yes
209,9,4
210,10,No
210,11,Yes
210,12,Yes
210,13,Yes
210,14,No
210,15,Yes
210,16,Yes
210,17,Yes
210,18,4
210,19,"Quiet evening, no issues."
211,1,Yes
211,2,Yes
211,3,Yes
211,4,Yes
211,5,Yes
211,6,Yes
211,7,Yes
211,8,No
211,9,2
212,10,No
212,11,Yes
212,12,Yes
212,13,No
212,14,Yes
212,15,Yes
212,16,Yes
212,17,Yes
212,18,4
212,19,"Delivery arrived late, adjusted prep schedule."
213,10,No
213,11,Yes
213,12,Yes
213,13,No
213,14,Yes
213,15,Yes
213,16,Yes
213,17,Yes
213,18,3
213,19,New crew member trained on register today.
214,1,Yes
214,2,Yes
214,3,Yes
214,4,Yes
214,5,Yes
214,6,Yes
214,7,Yes
214,8,Yes
214,9,4
215,10,Yes
215,11,Yes
215,12,Yes
215,13,Yes
215,14,Yes
215,15,Yes
215,16,Yes
215,17,Yes
215,18,4
215,19,"Busy night, all tasks completed on time."
216,1,Yes
216,2,Yes
216,3,Yes
216,4,Yes
216,5,Yes
216,6,Yes
216,7,Yes
216,8,Yes
216,9,3
217,10,No
217,11,Yes
217,12,Yes
217,13,No
217,14,Yes
217,15,Yes
217,16,Yes
217,17,Yes
217,18,3
217,19,"All good, nothing to report."
218,1,Yes
218,2,Yes
218,3,Yes
218,4,No
218,5,No
218,6,Yes
218,7,No
218,8,No
218,9,4
219,10,Yes
219,11,Yes
219,12,Yes
219,13,Yes
219,14,Yes
219,15,Yes
219,16,No
219,17,Yes
219,18,4
219,19,Slight delay in closing due to late customers.
220,1,Yes
220,2,Yes
220,3,Yes
220,4,Yes
220,5,No
220,6,Yes
220,7,Yes
220,8,Yes
220,9,3
221,10,Yes
221,11,Yes
221,12,Yes
221,13,Yes
221,14,Yes
221,15,Yes
221,16,Yes
221,17,No
221,18,4
221,19,"Busy night, all tasks completed on time."
222,1,No
222,2,Yes
222,3,Yes
222,4,Yes
222,5,Yes
222,6,Yes
222,7,Yes
222,8,No
222,9,4
223,10,Yes
223,11,No
223,12,No
223,13,Yes
223,14,Yes
223,15,Yes
223,16,Yes
223,17,Yes
223,18,4
223,19,"Delivery arrived late, adjusted prep schedule."
224,1,Yes
224,2,Yes
224,3,Yes
224,4,Yes
224,5,No
224,6,Yes
224,7,No
224,8,Yes
224,9,4
225,10,No
225,11,Yes
225,12,Yes
225,13,Yes
225,14,Yes
225,15,No
225,16,Yes
225,17,Yes
225,18,5
225,19,"Minor spill in dining area, cleaned promptly."
226,1,Yes
226,2,Yes
226,3,Yes
226,4,Yes
226,5,Yes
226,6,Yes
226,7,Yes
226,8,Yes
226,9,3
227,10,Yes
227,11,Yes
227,12,Yes
227,13,Yes
227,14,Yes
227,15,Yes
227,16,Yes
227,17,Yes
227,18,5
227,19,"Busy night, all tasks completed on time."
228,1,Yes
228,2,Yes
228,3,Yes
228,4,Yes
228,5,Yes
228,6,Yes
228,7,No
228,8,Yes
228,9,5
229,10,Yes
229,11,No
229,12,Yes
229,13,Yes
229,14,Yes
229,15,Yes
229,16,Yes
229,17,Yes
229,18,4
229,19,Slight delay in closing due to late customers.
230,1,Yes
230,2,Yes
230,3,No
230,4,Yes
230,5,Yes
230,6,Yes
230,7,No
230,8,No
230,9,4
231,10,No
231,11,No
231,12,Yes
231,13,Yes
231,14,Yes
231,15,Yes
231,16,Yes
231,17,Yes
231,18,5
231,19,"Quiet evening, no issues."
232,1,Yes
232,2,Yes
232,3,Yes
232,4,Yes
232,5,Yes
232,6,Yes
232,7,Yes
232,8,Yes
232,9,4
233,10,Yes
233,11,Yes
233,12,Yes
233,13,Yes
233,14,Yes
233,15,Yes
233,16,Yes
233,17,Yes
233,18,4
233,19,New crew member trained on register today.
234,1,Yes
234,2,Yes
234,3,Yes
234,4,Yes
234,5,No
234,6,Yes
234,7,Yes
234,8,Yes
234,9,4
235,10,Yes
235,11,Yes
235,12,Yes
235,13,Yes
235,14,Yes
235,15,Yes
235,16,Yes
235,17,No
235,18,5
235,19,New crew member trained on register today.
236,1,Yes
236,2,Yes
236,3,Yes
236,4,Yes
236,5,Yes
236,6,Yes
236,7,Yes
236,8,No
236,9,3
237,10,No
237,11,Yes
237,12,Yes
237,13,Yes
237,14,Yes
237,15,Yes
237,16,Yes
237,17,Yes
237,18,3
237,19,All checks completed as normal.
238,1,Yes
238,2,Yes
238,3,Yes
238,4,Yes
238,5,Yes
238,6,Yes
238,7,Yes
238,8,Yes
238,9,5
239,10,Yes
239,11,Yes
239,12,Yes
239,13,Yes
239,14,Yes
239,15,Yes
239,16,Yes
239,17,Yes
239,18,4
239,19,"Quiet evening, no issues."
240,1,Yes
240,2,No
240,3,Yes
240,4,Yes
240,5,Yes
240,6,Yes
240,7,Yes
240,8,Yes
240,9,2
241,10,Yes
241,11,Yes
241,12,Yes
241,13,Yes
241,14,No
241,15,Yes
241,16,Yes
241,17,Yes
241,18,5
241,19,"Quiet evening, no issues."
242,1,Yes
242,2,Yes
242,3,Yes
242,4,Yes
242,5,Yes
242,6,Yes
242,7,Yes
242,8,No
242,9,4
243,10,No
243,11,Yes
243,12,Yes
243,13,No
243,14,Yes
243,15,Yes
243,16,Yes
243,17,Yes
243,18,2
243,19,"Low stock on napkins, requested restock."
244,1,Yes
244,2,Yes
244,3,Yes
244,4,No
244,5,No
244,6,Yes
244,7,Yes
244,8,No
244,9,4
245,10,Yes
245,11,Yes
245,12,Yes
245,13,Yes
245,14,Yes
245,15,Yes
245,16,Yes
245,17,Yes
245,18,4
245,19,"Quiet evening, no issues."
246,1,Yes
246,2,Yes
246,3,Yes
246,4,Yes
246,5,Yes
246,6,Yes
246,7,Yes
246,8,No
246,9,4
247,10,No
247,11,Yes
247,12,Yes
247,13,Yes
247,14,Yes
247,15,Yes
247,16,Yes
247,17,Yes
247,18,4
247,19,"Quiet evening, no issues."
248,1,Yes
248,2,Yes
248,3,No
248,4,Yes
248,5,Yes
248,6,No
248,7,Yes
248,8,No
248,9,3
249,10,Yes
249,11,No
249,12,Yes
249,13,No
249,14,Yes
249,15,Yes
249,16,Yes
249,17,Yes
249,18,3
249,19,All checks completed as normal.
250,1,Yes
250,2,Yes
250,3,Yes
250,4,Yes
250,5,Yes
250,6,Yes
250,7,Yes
250,8,No
250,9,3
251,10,Yes
251,11,Yes
251,12,Yes
251,13,Yes
251,14,No
251,15,Yes
251,16,Yes
251,17,Yes
251,18,4
251,19,Everything in order for tomorrow's opening.
252,1,Yes
252,2,Yes
252,3,Yes
252,4,No
252,5,Yes
252,6,Yes
252,7,Yes
252,8,Yes
252,9,4
253,10,No
253,11,Yes
253,12,Yes
253,13,No
253,14,Yes
253,15,Yes
253,16,Yes
253,17,Yes
253,18,4
253,19,"Quiet evening, no issues."
254,1,Yes
254,2,Yes
254,3,Yes
254,4,Yes
254,5,Yes
254,6,Yes
254,7,Yes
254,8,Yes
254,9,3
255,10,Yes
255,11,Yes
255,12,Yes
255,13,Yes
255,14,Yes
255,15,Yes
255,16,Yes
255,17,No
255,18,4
255,19,"Quiet evening, no issues."
256,1,Yes
256,2,No
256,3,Yes
256,4,Yes
256,5,No
256,6,Yes
256,7,Yes
256,8,Yes
256,9,3
257,10,Yes
257,11,Yes
257,12,No
257,13,Yes
257,14,Yes
257,15,Yes
257,16,Yes
257,17,Yes
257,18,5
257,19,"Busy night, all tasks completed on time."
258,1,Yes
258,2,Yes
258,3,No
258,4,Yes
258,5,Yes
258,6,Yes
258,7,Yes
258,8,No
258,9,5
259,10,Yes
259,11,Yes
259,12,Yes
259,13,Yes
259,14,No
259,15,Yes
259,16,Yes
259,17,Yes
259,18,4
259,19,"Low stock on napkins, requested restock."
260,1,Yes
260,2,Yes
260,3,Yes
260,4,No
260,5,Yes
260,6,Yes
260,7,Yes
260,8,Yes
260,9,4
261,10,No
261,11,Yes
261,12,Yes
261,13,Yes
261,14,Yes
261,15,Yes
261,16,Yes
261,17,No
261,18,3
261,19,Slight delay in closing due to late customers.
262,1,Yes
262,2,Yes
262,3,Yes
262,4,Yes
262,5,No
262,6,Yes
262,7,Yes
262,8,Yes
262,9,4
263,10,No
263,11,Yes
263,12,Yes
263,13,Yes
263,14,Yes
263,15,Yes
263,16,Yes
263,17,No
263,18,3
263,19,"Busy night, all tasks completed on time."
264,1,Yes
264,2,Yes
264,3,Yes
264,4,Yes
264,5,Yes
264,6,No
264,7,Yes
264,8,Yes
264,9,5
265,10,Yes
265,11,Yes
265,12,No
265,13,Yes
265,14,Yes
265,15,Yes
265,16,No
265,17,Yes
265,18,4
265,19,"Minor spill in dining area, cleaned promptly."
266,10,Yes
266,11,Yes
266,12,Yes
266,13,Yes
266,14,Yes
266,15,Yes
266,16,Yes
266,17,Yes
266,18,4
266,19,Everything in order for tomorrow's opening.
267,1,Yes
267,2,Yes
267,3,Yes
267,4,Yes
267,5,Yes
267,6,Yes
267,7,Yes
267,8,Yes
267,9,4
268,10,No
268,11,Yes
268,12,Yes
268,13,Yes
268,14,Yes
268,15,Yes
268,16,Yes
268,17,No
268,18,3
268,19,Slight delay in closing due to late customers.
269,1,Yes
269,2,Yes
269,3,Yes
269,4,Yes
269,5,Yes
269,6,Yes
269,7,Yes
269,8,Yes
269,9,4
270,10,Yes
270,11,Yes
270,12,Yes
270,13,Yes
270,14,Yes
270,15,Yes
270,16,Yes
270,17,No
270,18,3
270,19,"Busy night, all tasks completed on time."
271,1,Yes
271,2,Yes
271,3,Yes
271,4,Yes
271,5,Yes
271,6,Yes
271,7,Yes
271,8,Yes
271,9,4
272,10,Yes
272,11,Yes
272,12,Yes
272,13,Yes
272,14,Yes
272,15,Yes
272,16,Yes
272,17,No
272,18,3
272,19,Slight delay in closing due to late customers.
273,1,Yes
273,2,Yes
273,3,Yes
273,4,Yes
273,5,Yes
273,6,Yes
273,7,Yes
273,8,Yes
273,9,3
274,10,Yes
274,11,Yes
274,12,Yes
274,13,Yes
274,14,Yes
274,15,Yes
274,16,Yes
274,17,Yes
274,18,5
274,19,All checks completed as normal.
275,1,Yes
275,2,Yes
275,3,Yes
275,4,Yes
275,5,No
275,6,No
275,7,Yes
275,8,Yes
275,9,5
276,10,Yes
276,11,Yes
276,12,Yes
276,13,Yes
276,14,Yes
276,15,Yes
276,16,Yes
276,17,Yes
276,18,4
276,19,Slight delay in closing due to late customers.
277,1,No
277,2,Yes
277,3,Yes
277,4,No
277,5,Yes
277,6,Yes
277,7,No
277,8,Yes
277,9,3
278,10,No
278,11,No
278,12,Yes
278,13,Yes
278,14,Yes
278,15,Yes
278,16,Yes
278,17,Yes
278,18,3
278,19,All checks completed as normal.
279,1,Yes
279,2,Yes
279,3,Yes
279,4,Yes
279,5,Yes
279,6,Yes
279,7,Yes
279,8,Yes
279,9,5
280,10,No
280,11,Yes
280,12,Yes
280,13,Yes
280,14,Yes
280,15,Yes
280,16,Yes
280,17,No
280,18,3
280,19,"Busy night, all tasks completed on time."
281,1,Yes
281,2,Yes
281,3,Yes
281,4,Yes
281,5,No
281,6,Yes
281,7,Yes
281,8,Yes
281,9,5
282,10,Yes
282,11,Yes
282,12,Yes
282,13,Yes
282,14,Yes
282,15,Yes
282,16,Yes
282,17,Yes
282,18,5
282,19,"All good, nothing to report."
283,1,Yes
283,2,Yes
283,3,Yes
283,4,Yes
283,5,Yes
283,6,Yes
283,7,Yes
283,8,Yes
283,9,4
284,10,Yes
284,11,No
284,12,Yes
284,13,No
284,14,Yes
284,15,Yes
284,16,Yes
284,17,Yes
284,18,4
284,19,"Low stock on napkins, requested restock."
285,1,Yes
285,2,Yes
285,3,Yes
285,4,No
285,5,Yes
285,6,Yes
285,7,Yes
285,8,No
285,9,4
286,10,No
286,11,Yes
286,12,Yes
286,13,Yes
286,14,Yes
286,15,Yes
286,16,Yes
286,17,Yes
286,18,5
286,19,All checks completed as normal.
287,1,Yes
287,2,Yes
287,3,Yes
287,4,Yes
287,5,No
287,6,Yes
287,7,No
287,8,Yes
287,9,3
288,10,Yes
288,11,Yes
288,12,Yes
288,13,Yes
288,14,No
288,15,Yes
288,16,Yes
288,17,Yes
288,18,3
288,19,New crew member trained on register today.
289,1,Yes
289,2,No
289,3,Yes
289,4,Yes
289,5,Yes
289,6,Yes
289,7,Yes
289,8,No
289,9,5
290,10,No
290,11,Yes
290,12,Yes
290,13,Yes
290,14,No
290,15,Yes
290,16,Yes
290,17,Yes
290,18,4
290,19,"Minor spill in dining area, cleaned promptly."
291,1,Yes
291,2,Yes
291,3,Yes
291,4,Yes
291,5,Yes
291,6,Yes
291,7,Yes
291,8,No
291,9,3
292,10,Yes
292,11,Yes
292,12,Yes
292,13,No
292,14,No
292,15,Yes
292,16,Yes
292,17,No
292,18,4
292,19,Slight delay in closing due to late customers.
293,1,Yes
293,2,Yes
293,3,Yes
293,4,No
293,5,Yes
293,6,Yes
293,7,Yes
293,8,Yes
293,9,3
294,10,Yes
294,11,Yes
294,12,Yes
294,13,Yes
294,14,Yes
294,15,Yes
294,16,Yes
294,17,Yes
294,18,5
294,19,"All good, nothing to report."
295,1,Yes
295,2,Yes
295,3,Yes
295,4,Yes
295,5,No
295,6,Yes
295,7,Yes
295,8,Yes
295,9,4
296,10,No
296,11,Yes
296,12,Yes
296,13,Yes
296,14,No
296,15,Yes
296,16,No
296,17,Yes
296,18,4
296,19,All checks completed as normal.
297,10,No
297,11,Yes
297,12,Yes
297,13,No
297,14,Yes
297,15,Yes
297,16,Yes
297,17,Yes
297,18,4
297,19,"Busy night, all tasks completed on time."
298,1,Yes
298,2,Yes
298,3,No
298,4,Yes
298,5,Yes
298,6,Yes
298,7,Yes
298,8,No
298,9,4
299,10,Yes
299,11,Yes
299,12,Yes
299,13,No
299,14,Yes
299,15,Yes
299,16,Yes
299,17,Yes
299,18,4
299,19,Slight delay in closing due to late customers.
300,1,Yes
300,2,Yes
300,3,Yes
300,4,Yes
300,5,No
300,6,Yes
300,7,Yes
300,8,Yes
300,9,5
301,10,No
301,11,Yes
301,12,Yes
301,13,Yes
301,14,Yes
301,15,Yes
301,16,Yes
301,17,Yes
301,18,4
301,19,New crew member trained on register today.
302,1,Yes
302,2,Yes
302,3,No
302,4,Yes
302,5,Yes
302,6,Yes
302,7,No
302,8,Yes
302,9,5
303,10,No
303,11,Yes
303,12,Yes
303,13,Yes
303,14,Yes
303,15,Yes
303,16,Yes
303,17,Yes
303,18,4
303,19,All checks completed as normal.
304,1,Yes
304,2,Yes
304,3,Yes
304,4,Yes
304,5,Yes
304,6,Yes
304,7,Yes
304,8,Yes
304,9,4
305,10,Yes
305,11,Yes
305,12,Yes
305,13,Yes
305,14,Yes
305,15,Yes
305,16,Yes
305,17,Yes
305,18,4
305,19,"All good, nothing to report."
306,1,Yes
306,2,Yes
306,3,Yes
306,4,Yes
306,5,Yes
306,6,Yes
306,7,Yes
306,8,No
306,9,4
307,10,Yes
307,11,Yes
307,12,Yes
307,13,Yes
307,14,Yes
307,15,Yes
307,16,Yes
307,17,Yes
307,18,4
307,19,Slight delay in closing due to late customers.
308,1,Yes
308,2,Yes
308,3,No
308,4,Yes
308,5,Yes
308,6,Yes
308,7,Yes
308,8,No
308,9,3
309,10,No
309,11,Yes
309,12,Yes
309,13,Yes
309,14,Yes
309,15,Yes
309,16,Yes
309,17,Yes
309,18,3
309,19,Everything in order for tomorrow's opening.
310,1,Yes
310,2,Yes
310,3,Yes
310,4,Yes
310,5,Yes
310,6,Yes
310,7,Yes
310,8,Yes
310,9,4
311,10,Yes
311,11,Yes
311,12,Yes
311,13,Yes
311,14,Yes
311,15,Yes
311,16,Yes
311,17,Yes
311,18,3
311,19,New crew member trained on register today.
312,1,Yes
312,2,Yes
312,3,Yes
312,4,Yes
312,5,Yes
312,6,Yes
312,7,No
312,8,Yes
312,9,4
313,10,Yes
313,11,Yes
313,12,Yes
313,13,Yes
313,14,Yes
313,15,No
313,16,Yes
313,17,Yes
313,18,4
313,19,All checks completed as normal.
314,1,Yes
314,2,Yes
314,3,Yes
314,4,Yes
314,5,Yes
314,6,Yes
314,7,Yes
314,8,Yes
314,9,4
315,10,Yes
315,11,Yes
315,12,Yes
315,13,Yes
315,14,No
315,15,Yes
315,16,Yes
315,17,Yes
315,18,4
315,19,Everything in order for tomorrow's opening.
316,1,Yes
316,2,Yes
316,3,Yes
316,4,Yes
316,5,Yes
316,6,Yes
316,7,Yes
316,8,Yes
316,9,4
317,10,Yes
317,11,Yes
317,12,Yes
317,13,Yes
317,14,Yes
317,15,No
317,16,Yes
317,17,Yes
317,18,4
317,19,"Quiet evening, no issues."
318,1,Yes
318,2,Yes
318,3,No
318,4,Yes
318,5,Yes
318,6,Yes
318,7,Yes
318,8,Yes
318,9,4
319,10,No
319,11,Yes
319,12,Yes
319,13,Yes
319,14,Yes
319,15,Yes
319,16,Yes
319,17,Yes
319,18,4
319,19,Everything in order for tomorrow's opening.
320,1,Yes
320,2,Yes
320,3,Yes
320,4,Yes
320,5,No
320,6,Yes
320,7,Yes
320,8,Yes
320,9,4
321,10,Yes
321,11,Yes
321,12,Yes
321,13,Yes
321,14,Yes
321,15,Yes
321,16,Yes
321,17,No
321,18,3
321,19,"Minor spill in dining area, cleaned promptly."
322,1,Yes
322,2,Yes
322,3,Yes
322,4,Yes
322,5,Yes
322,6,Yes
322,7,Yes
322,8,Yes
322,9,5
323,10,No
323,11,Yes
323,12,Yes
323,13,Yes
323,14,Yes
323,15,Yes
323,16,Yes
323,17,Yes
323,18,3
323,19,"Quiet evening, no issues."
324,1,Yes
324,2,Yes
324,3,Yes
324,4,No
324,5,Yes
324,6,No
324,7,Yes
324,8,No
324,9,4
325,10,No
325,11,Yes
325,12,Yes
325,13,Yes
325,14,Yes
325,15,Yes
325,16,Yes
325,17,Yes
325,18,4
325,19,Everything in order for tomorrow's opening.
326,1,Yes
326,2,No
326,3,Yes
326,4,Yes
326,5,Yes
326,6,Yes
326,7,Yes
326,8,Yes
326,9,4
327,1,No
327,2,Yes
327,3,Yes
327,4,No
327,5,Yes
327,6,Yes
327,7,Yes
327,8,Yes
327,9,3
328,10,Yes
328,11,Yes
328,12,Yes
328,13,No
328,14,Yes
328,15,Yes
328,16,Yes
328,17,Yes
328,18,5
328,19,"All good, nothing to report."
329,1,Yes
329,2,Yes
329,3,Yes
329,4,Yes
329,5,Yes
329,6,Yes
329,7,Yes
329,8,No
329,9,5
330,1,Yes
330,2,Yes
330,3,Yes
330,4,Yes
330,5,Yes
330,6,Yes
330,7,Yes
330,8,Yes
330,9,4
331,10,Yes
331,11,Yes
331,12,Yes
331,13,Yes
331,14,Yes
331,15,Yes
331,16,Yes
331,17,Yes
331,18,5
331,19,"Low stock on napkins, requested restock."
332,1,Yes
332,2,Yes
332,3,Yes
332,4,Yes
332,5,Yes
332,6,Yes
332,7,Yes
332,8,Yes
332,9,5
333,10,No
333,11,Yes
333,12,Yes
333,13,Yes
333,14,Yes
333,15,Yes
333,16,Yes
333,17,Yes
333,18,2
333,19,"Low stock on napkins, requested restock."
334,1,Yes
334,2,Yes
334,3,Yes
334,4,Yes
334,5,Yes
334,6,Yes
334,7,No
334,8,No
334,9,4
335,10,No
335,11,Yes
335,12,Yes
335,13,Yes
335,14,Yes
335,15,Yes
335,16,Yes
335,17,Yes
335,18,5
335,19,"Busy night, all tasks completed on time."
336,1,Yes
336,2,Yes
336,3,No
336,4,Yes
336,5,Yes
336,6,Yes
336,7,Yes
336,8,Yes
336,9,3
337,10,Yes
337,11,No
337,12,Yes
337,13,Yes
337,14,Yes
337,15,Yes
337,16,No
337,17,Yes
337,18,4
337,19,Slight delay in closing due to late customers.
338,1,Yes
338,2,Yes
338,3,Yes
338,4,Yes
338,5,Yes
338,6,Yes
338,7,Yes
338,8,Yes
338,9,3
339,10,Yes
339,11,Yes
339,12,Yes
339,13,Yes
339,14,Yes
339,15,Yes
339,16,Yes
339,17,No
339,18,4
339,19,All checks completed as normal.
340,1,Yes
340,2,Yes
340,3,Yes
340,4,No
340,5,Yes
340,6,Yes
340,7,Yes
340,8,Yes
340,9,4
341,10,Yes
341,11,Yes
341,12,Yes
341,13,Yes
341,14,Yes
341,15,Yes
341,16,No
341,17,Yes
341,18,5
341,19,"Busy night, all tasks completed on time."
342,1,Yes
342,2,Yes
342,3,Yes
342,4,Yes
342,5,Yes
342,6,Yes
342,7,Yes
342,8,Yes
342,9,4
343,10,Yes
343,11,Yes
343,12,Yes
343,13,Yes
343,14,Yes
343,15,Yes
343,16,Yes
343,17,Yes
343,18,5
343,19,Everything in order for tomorrow's opening.
344,1,Yes
344,2,Yes
344,3,Yes
344,4,Yes
344,5,Yes
344,6,Yes
344,7,Yes
344,8,Yes
344,9,4
345,10,Yes
345,11,Yes
345,12,Yes
345,13,Yes
345,14,Yes
345,15,Yes
345,16,Yes
345,17,Yes
345,18,4
345,19,"Quiet evening, no issues."
346,1,Yes
346,2,Yes
346,3,Yes
346,4,Yes
346,5,Yes
346,6,Yes
346,7,Yes
346,8,Yes
346,9,3
347,10,Yes
347,11,Yes
347,12,Yes
347,13,No
347,14,Yes
347,15,Yes
347,16,Yes
347,17,Yes
347,18,3
347,19,"Quiet evening, no issues."
348,1,Yes
348,2,Yes
348,3,Yes
348,4,No
348,5,Yes
348,6,Yes
348,7,Yes
348,8,Yes
348,9,5
349,10,Yes
349,11,Yes
349,12,No
349,13,Yes
349,14,Yes
349,15,No
349,16,Yes
349,17,Yes
349,18,4
349,19,"Minor spill in dining area, cleaned promptly."
350,1,Yes
350,2,Yes
350,3,No
350,4,Yes
350,5,No
350,6,Yes
350,7,Yes
350,8,Yes
350,9,2
351,10,Yes
351,11,No
351,12,No
351,13,No
351,14,No
351,15,Yes
351,16,Yes
351,17,Yes
351,18,3
351,19,"Compressor on the walk-in cooler sounds off, flagging for maintenance."
352,1,Yes
352,2,Yes
352,3,Yes
352,4,No
352,5,No
352,6,Yes
352,7,No
352,8,No
352,9,5
353,1,Yes
353,2,No
353,3,No
353,4,No
353,5,Yes
353,6,No
353,7,Yes
353,8,No
353,9,2
354,1,No
354,2,No
354,3,Yes
354,4,Yes
354,5,Yes
354,6,No
354,7,No
354,8,No
354,9,3
355,1,Yes
355,2,Yes
355,3,No
355,4,Yes
355,5,Yes
355,6,Yes
355,7,Yes
355,8,No
355,9,3
356,1,No
356,2,No
356,3,Yes
356,4,No
356,5,No
356,6,Yes
356,7,Yes
356,8,No
356,9,3
357,10,Yes
357,11,No
357,12,No
357,13,No
357,14,Yes
357,15,No
357,16,Yes
357,17,Yes
357,18,1
357,19,Slight delay in closing due to late customers.
358,10,No
358,11,No
358,12,Yes
358,13,Yes
358,14,No
358,15,Yes
358,16,Yes
358,17,Yes
358,18,2
358,19,"Compressor on the walk-in cooler sounds off, flagging for maintenance."
359,10,No
359,11,No
359,12,No
359,13,Yes
359,14,Yes
359,15,No
359,16,Yes
359,17,Yes
359,18,2
359,19,"Compressor on the walk-in cooler sounds off, flagging for maintenance."
360,10,No
360,11,No
360,12,Yes
360,13,Yes
360,14,No
360,15,Yes
360,16,Yes
360,17,Yes
360,18,1
360,19,Everything in order for tomorrow's opening.
361,10,No
361,11,No
361,12,Yes
361,13,Yes
361,14,No
361,15,Yes
361,16,Yes
361,17,No
361,18,2
361,19,New crew member trained on register today.
362,1,Yes
362,2,Yes
362,3,No
362,4,No
362,5,Yes
362,6,No
362,7,Yes
362,8,Yes
362,9,2
363,1,Yes
363,2,Yes
363,3,No
363,4,No
363,5,No
363,6,Yes
363,7,Yes
363,8,No
363,9,1
364,1,Yes
364,2,Yes
364,3,Yes
364,4,No
364,5,No
364,6,Yes
364,7,No
364,8,No
364,9,3
